id,code,name,parent_id:id,reconcile,user_type_id:id
co_puc_151610,151610,oficinas,co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_151615,151615,almacenes,co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_151620,151620,fábricas y plantas industriales,co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_151625,151625,salas de exhibición y ventas,co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_151630,151630,cafetería y casinos,co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_151635,151635,silos,co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_151640,151640,invernaderos,co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_151645,151645,casetas y campamentos,co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_151650,151650,instalaciones agropecuarias,co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_151655,151655,viviendas para empleados y obreros,co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_151660,151660,terminal de buses y taxis,co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_151663,151663,terminal marítimo,co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_151665,151665,terminal férreo,co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_151670,151670,"parqueaderos, garajes y depósitos",co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_151675,151675,hangares,co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_151680,151680,bodegas,co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_151695,151695,otros,co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_151699,151699,ajustes por inflación,co_puc_1516,FALSE,account.data_account_type_current_assets
co_puc_1520,1520,Maquinaria Y Equipo,co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_152099,152099,ajustes por inflación,co_puc_1520,FALSE,account.data_account_type_current_assets
co_puc_1524,1524,Equipo De Oficina,co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_152405,152405,muebles y enseres,co_puc_1524,FALSE,account.data_account_type_current_assets
co_puc_152410,152410,equipos,co_puc_1524,FALSE,account.data_account_type_current_assets
co_puc_152495,152495,otros,co_puc_1524,FALSE,account.data_account_type_current_assets
co_puc_152499,152499,ajustes por inflación,co_puc_1524,FALSE,account.data_account_type_current_assets
co_puc_1528,1528,Equipo De Computación Y Comunicación,co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_152805,152805,equipos de procesamiento de datos,co_puc_1528,FALSE,account.data_account_type_current_assets
co_puc_152810,152810,equipos de telecomunicaciones,co_puc_1528,FALSE,account.data_account_type_current_assets
co_puc_152815,152815,equipos de radio,co_puc_1528,FALSE,account.data_account_type_current_assets
co_puc_152820,152820,satélites y antenas,co_puc_1528,FALSE,account.data_account_type_current_assets
co_puc_152825,152825,líneas telefónicas,co_puc_1528,FALSE,account.data_account_type_current_assets
co_puc_152895,152895,otros,co_puc_1528,FALSE,account.data_account_type_current_assets
co_puc_152899,152899,ajustes por inflación,co_puc_1528,FALSE,account.data_account_type_current_assets
co_puc_1532,1532,Equipo Médico-científico,co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_153205,153205,médico,co_puc_1532,FALSE,account.data_account_type_current_assets
co_puc_153210,153210,odontológico,co_puc_1532,FALSE,account.data_account_type_current_assets
co_puc_153215,153215,laboratorio,co_puc_1532,FALSE,account.data_account_type_current_assets
co_puc_153220,153220,instrumental,co_puc_1532,FALSE,account.data_account_type_current_assets
co_puc_153295,153295,otros,co_puc_1532,FALSE,account.data_account_type_current_assets
co_puc_153299,153299,ajustes por inflación,co_puc_1532,FALSE,account.data_account_type_current_assets
co_puc_1536,1536,Equipo De Hoteles Y Restaurantes,co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_153605,153605,de habitaciones,co_puc_1536,FALSE,account.data_account_type_current_assets
co_puc_153610,153610,de comestibles y bebidas,co_puc_1536,FALSE,account.data_account_type_current_assets
co_puc_153695,153695,otros,co_puc_1536,FALSE,account.data_account_type_current_assets
co_puc_153699,153699,ajustes por inflación,co_puc_1536,FALSE,account.data_account_type_current_assets
co_puc_1540,1540,Flota Y Equipo De Transporte,co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_154005,154005,"autos, camionetas y camperos",co_puc_1540,FALSE,account.data_account_type_current_assets
co_puc_154008,154008,"camiones, volquetas y furgones",co_puc_1540,FALSE,account.data_account_type_current_assets
co_puc_154010,154010,tractomulas y remolques,co_puc_1540,FALSE,account.data_account_type_current_assets
co_puc_154015,154015,buses y busetas,co_puc_1540,FALSE,account.data_account_type_current_assets
co_puc_154017,154017,recolectores y contenedores,co_puc_1540,FALSE,account.data_account_type_current_assets
co_puc_154020,154020,montacargas,co_puc_1540,FALSE,account.data_account_type_current_assets
co_puc_154025,154025,palas y grúas,co_puc_1540,FALSE,account.data_account_type_current_assets
co_puc_154030,154030,motocicletas,co_puc_1540,FALSE,account.data_account_type_current_assets
co_puc_154035,154035,bicicletas,co_puc_1540,FALSE,account.data_account_type_current_assets
co_puc_154040,154040,estibas y carretas,co_puc_1540,FALSE,account.data_account_type_current_assets
co_puc_154045,154045,bandas transportadoras,co_puc_1540,FALSE,account.data_account_type_current_assets
co_puc_154095,154095,otros,co_puc_1540,FALSE,account.data_account_type_current_assets
co_puc_154099,154099,ajustes por inflación,co_puc_1540,FALSE,account.data_account_type_current_assets
co_puc_1544,1544,Flota Y Equipo Fluvial Y/o Marítimo,co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_154405,154405,buques,co_puc_1544,FALSE,account.data_account_type_current_assets
co_puc_154410,154410,lanchas,co_puc_1544,FALSE,account.data_account_type_current_assets
co_puc_154415,154415,remolcadoras,co_puc_1544,FALSE,account.data_account_type_current_assets
co_puc_154420,154420,botes,co_puc_1544,FALSE,account.data_account_type_current_assets
co_puc_154425,154425,boyas,co_puc_1544,FALSE,account.data_account_type_current_assets
co_puc_154430,154430,amarres,co_puc_1544,FALSE,account.data_account_type_current_assets
co_puc_154435,154435,contenedores y chasises,co_puc_1544,FALSE,account.data_account_type_current_assets
co_puc_154440,154440,gabarras,co_puc_1544,FALSE,account.data_account_type_current_assets
co_puc_154495,154495,otros,co_puc_1544,FALSE,account.data_account_type_current_assets
co_puc_154499,154499,ajustes por inflación,co_puc_1544,FALSE,account.data_account_type_current_assets
co_puc_1548,1548,Flota Y Equipo Aéreo,co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_154805,154805,aviones,co_puc_1548,FALSE,account.data_account_type_current_assets
co_puc_154810,154810,avionetas,co_puc_1548,FALSE,account.data_account_type_current_assets
co_puc_154815,154815,helicópteros,co_puc_1548,FALSE,account.data_account_type_current_assets
co_puc_154820,154820,turbinas y motores,co_puc_1548,FALSE,account.data_account_type_current_assets
co_puc_154825,154825,manuales de entrenamiento personal técnico,co_puc_1548,FALSE,account.data_account_type_current_assets
co_puc_154830,154830,equipos de vuelo,co_puc_1548,FALSE,account.data_account_type_current_assets
co_puc_154895,154895,otros,co_puc_1548,FALSE,account.data_account_type_current_assets
co_puc_154899,154899,ajustes por inflación,co_puc_1548,FALSE,account.data_account_type_current_assets
co_puc_1552,1552,Flota Y Equipo Férreo,co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_155205,155205,locomotoras,co_puc_1552,FALSE,account.data_account_type_current_assets
co_puc_155210,155210,vagones,co_puc_1552,FALSE,account.data_account_type_current_assets
co_puc_155215,155215,redes férreas,co_puc_1552,FALSE,account.data_account_type_current_assets
co_puc_155295,155295,otros,co_puc_1552,FALSE,account.data_account_type_current_assets
co_puc_155299,155299,ajustes por inflación,co_puc_1552,FALSE,account.data_account_type_current_assets
co_puc_1556,1556,"Acueductos, Plantas Y Redes",co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_155605,155605,instalaciones para agua y energía,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155610,155610,"acueducto, acequias y canalizaciones",co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155615,155615,plantas de generación hidráulica,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155620,155620,plantas de generación térmica,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155625,155625,plantas de generación a gas,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155628,155628,"plantas de generación diesel, gasolina y petróleo",co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155630,155630,plantas de distribución,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155635,155635,plantas de transmisión y subestaciones,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155640,155640,oleoductos,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155645,155645,gasoductos,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155647,155647,poliductos,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155650,155650,redes de distribución,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155655,155655,plantas de tratamiento,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155660,155660,redes de recolección de aguas negras,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155665,155665,instalaciones y equipo de bombeo,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155670,155670,redes de distribución de vapor,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155675,155675,redes de aire,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155680,155680,redes alimentación de gas,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155682,155682,redes externas de telefonía,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155685,155685,plantas deshidratadoras,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155695,155695,otros,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_155699,155699,ajustes por inflación,co_puc_1556,FALSE,account.data_account_type_current_assets
co_puc_1560,1560,Armamento De Vigilancia,co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_156099,156099,ajustes por inflación,co_puc_1560,FALSE,account.data_account_type_current_assets
co_puc_1562,1562,Envases Y Empaques,co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_156299,156299,ajustes por inflación,co_puc_1562,FALSE,account.data_account_type_current_assets
co_puc_1564,1564,Plantaciones Agrícolas Y Forestales,co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_156405,156405,cultivos en desarrollo,co_puc_1564,FALSE,account.data_account_type_current_assets
co_puc_156410,156410,cultivos amortizables,co_puc_1564,FALSE,account.data_account_type_current_assets
co_puc_156499,156499,ajustes por inflación,co_puc_1564,FALSE,account.data_account_type_current_assets
co_puc_1568,1568,Vías De Comunicación,co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_156805,156805,pavimentación y patios,co_puc_1568,FALSE,account.data_account_type_current_assets
co_puc_156810,156810,vías,co_puc_1568,FALSE,account.data_account_type_current_assets
co_puc_156815,156815,puentes,co_puc_1568,FALSE,account.data_account_type_current_assets
co_puc_156820,156820,calles,co_puc_1568,FALSE,account.data_account_type_current_assets
co_puc_156825,156825,aeródromos,co_puc_1568,FALSE,account.data_account_type_current_assets
co_puc_156895,156895,otros,co_puc_1568,FALSE,account.data_account_type_current_assets
co_puc_156899,156899,ajustes por inflación,co_puc_1568,FALSE,account.data_account_type_current_assets
co_puc_1572,1572,Minas Y Canteras,co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_157205,157205,minas,co_puc_1572,FALSE,account.data_account_type_current_assets
co_puc_157210,157210,canteras,co_puc_1572,FALSE,account.data_account_type_current_assets
co_puc_157299,157299,ajustes por inflación,co_puc_1572,FALSE,account.data_account_type_current_assets
co_puc_1576,1576,Pozos Artesianos,co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_157699,157699,ajustes por inflación,co_puc_1576,FALSE,account.data_account_type_current_assets
co_puc_1580,1580,Yacimientos,co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_158099,158099,ajustes por inflación,co_puc_1580,FALSE,account.data_account_type_current_assets
co_puc_1584,1584,Semovientes,co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_158499,158499,ajustes por inflación,co_puc_1584,FALSE,account.data_account_type_current_assets
co_puc_1588,1588,"Propiedades, Planta Y Equipo En Tránsito",co_puc_15,FALSE,account.data_account_type_current_assets
co_puc_158805,158805,maquinaria y equipo,co_puc_1588,FALSE,account.data_account_type_current_assets
co_puc_158810,158810,equipo de oficina,co_puc_1588,FALSE,account.data_account_type_current_assets
co_puc_158815,158815,equipo de computación y comunicación,co_puc_1588,FALSE,account.data_account_type_current_assets
co_puc_158820,158820,equipo médico-científico,co_puc_1588,FALSE,account.data_account_type_current_assets
co_puc_158825,158825,equipo de hoteles y restaurantes,co_puc_1588,FALSE,account.data_account_type_current_assets
co_puc_158830,158830,flota y equipo de transporte,co_puc_1588,FALSE,account.data_account_type_current_assets
co_puc_158835,158835,flota y equipo fluvial y/o marítimo,co_puc_1588,FALSE,account.data_account_type_current_assets
co_puc_158840,158840,flota y equipo aéreo,co_puc_1588,FALSE,account.data_account_type_current_assets
co_puc_158845,158845,flota y equipo férreo,co_puc_1588,FALSE,account.data_account_type_current_assets
co_puc_158850,158850,plantas y redes,co_puc_1588,FALSE,account.data_account_type_current_assets
co_puc_158855,158855,armamento de vigilancia,co_puc_1588,FALSE,account.data_account_type_current_assets
